Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,MPG 266 E 97 St - Tesla Destination,266 E 97th St,,New York,NY,10021,,212-410-5270  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.785296,-73.947487,10/6/22,115073,1/18/23 15:15,P,,,8/17/17,J1772 TESLA
ELEC,SUNY Schenectady - Main Lot Student,78 Washington Ave,,Schenectady,NY,12305,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.81422,-73.95169,7/12/22,223107,2/14/23 15:54,P,,,10/28/21,J1772
ELEC,MALTA STATION2,2540 State Hwy 9,,Malta,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.975822,-73.79175,8/8/23,259686,8/8/23 0:54,,,,4/21/23,J1772
ELEC,"Homewood Suites, Saratoga Springs",3368 South Broadway,,Saratoga Springs,NY,12866,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.053998,-73.786901,8/8/23,94859,8/8/23 1:07,,,,9/19/17,J1772
ELEC,Albany Country Club,300 Wormer Rd,,Voorheesville,NY,12186,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.68181,-73.92441,7/12/22,223092,2/14/23 15:54,P,,,10/28/21,J1772
ELEC,Dartmouth House - Tesla Destination,215 Dartmouth St,,Rochester,NY,14607,,585-434-3069  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.145031,-77.58624,10/6/22,150746,1/18/23 15:15,P,,,4/29/19,TESLA
ELEC,U OF R HELEN WOOD HALL,255 Crittenden Blvd,,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.1209,-77.625625,8/8/23,162267,8/8/23 0:13,,,,6/12/20,J1772
ELEC,LIN-DAN MORTY,329 E 21st St,,New York,NY,10010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.736161,-73.980267,8/8/23,205859,8/8/23 0:43,,,,2/4/22,J1772
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,,888-998-2546,E,,Public,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.00983,6/21/23,124147,6/21/23 0:01,,,,6/21/19,J1772
ELEC,Audi New Rochelle,2 Harrison st,,New Rochelle,NY,10802,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.912149,-73.778914,6/21/23,262576,6/21/23 0:00,,,,6/12/23,J1772
ELEC,iPark Eleventh Avenue Garage Corp. - Tesla Destination,552 W 30th St,,New York,NY,10001,,212-967-7872  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.753049,-74.003333,10/6/22,115161,1/18/23 15:15,P,,,2/9/17,J1772 TESLA
ELEC,ROSENBLUM300 187 WOLF RD,187 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.722447,-73.800636,8/8/23,121068,8/8/23 0:18,,,,3/30/19,J1772
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 2,41 Civic Center Plaza,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.704765,-73.927376,8/8/23,183105,8/8/23 0:21,,,,1/27/21,J1772
ELEC,SAVARINO COMPAN 500 SENECA 3,Myrtle St Lot Charger 3 500 Seneca Street,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.878456,-78.85772,8/8/23,164149,8/8/23 0:30,,,,7/11/20,J1772
ELEC,Delaware Plaza\,3 Normanskill Blvd,,Delmar,NY,12054,,518-691-3119,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.628821,-73.811187,7/12/22,189509,2/14/23 15:54,P,,,7/8/22,J1772
ELEC,Schenectady County Building,388 Broadway,,Schenectady,NY,12305,,518-691-3119,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,42.808482,-73.946468,6/7/21,189502,2/10/22 19:42,P,,,2/24/21,J1772
ELEC,West Herr Nissan,6069 S Transit Rd,,Lockport,NY,14094,,716-625-8889,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.128557,-78.696197,6/9/20,44354,2/15/23 22:45,P,,,11/30/11,J1772
ELEC,RRH ST MARYS 3,89 Genesee St,,Rochester,NY,14611,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.149392,-77.636784,8/8/23,174451,8/8/23 0:21,,,,1/27/21,J1772
ELEC,MB OF BUFFALO DC MERC BUFF 1,8185 Main St,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.964535,-78.688731,8/8/23,202805,8/8/23 0:43,,,,12/18/21,CHADEMO J1772COMBO
ELEC,RRH CARTER 1 FL NGW,1415 Portland Ave,,Rochester,NY,14621,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.191449,-77.58914,8/8/23,174456,8/8/23 0:20,,,,1/27/21,J1772
ELEC,WOODLAWN GARAGE WOODLAWN,37 Woodlawn Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084416,-73.78644,8/8/23,162164,8/8/23 0:15,,,,6/12/20,J1772
ELEC,Van Patten Golf Club,924 Main St,,Clifton Park,NY,12065,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,50,,,LIVINGSTON,https://www.solution.energy,GPS,42.9043,-73.82818,12/13/22,236891,2/14/23 15:54,P,,,11/3/22,J1772
ELEC,ULSTER COUNTY UCLEC 2,380 Boulevard,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.913092,-74.01471,8/8/23,180170,8/8/23 0:35,,,,1/27/21,J1772
ELEC,Icon Parking 301 E 57 Street - Tesla Destination,301 E 57th St,,New York,NY,10022,,212-755-6223  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759127,-73.964684,10/6/22,115086,1/18/23 15:15,P,,,4/30/16,J1772 TESLA
ELEC,Courtyard by Marriott Elmira Horseheads - Tesla Destination,202 Colonial Dr,,Horseheads,NY,14845,,607-795-5900  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.163352,-76.866382,10/6/22,114954,1/18/23 15:15,P,,,10/16/17,J1772 TESLA
ELEC,GREIG FARM GREIG FARM 1,227 Pitcher Ln,,Red Hook,NY,12571,,888-758-4389,E,,Public,Mon 7:30am - 6:30pm; Tue 7:30am - 6:30pm; Wed 7:30am - 6:30pm; Thu 7:30am - 6:30pm; Fri 7:30am - 6:30pm; Sat 7:30am - 6:30pm; Sun 7:30am - 6:30pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.027998,-73.854907,8/8/23,202138,8/8/23 0:42,,,,12/8/21,J1772
ELEC,ESF STATION 5,1 Forestry Dr Campus Drive,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.034932,-76.134029,8/8/23,207789,8/8/23 0:39,,,,3/9/22,J1772
ELEC,STOHL STOHL4,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779458,-78.781226,8/8/23,183810,8/8/23 0:36,,,,2/5/21,J1772
ELEC,OSSINING TOWN CEDAR LANE,Cedar Lane Park 235 Cedar Lane,,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.191609,-73.854692,8/8/23,162298,8/8/23 0:11,,,,6/12/20,J1772
ELEC,5 FARRELL ROAD TOWN HALL EVSE1,5 Farrell Rd,,Willsboro,NY,12996,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.370823,-73.39599,8/8/23,193242,8/8/23 0:39,,,,7/28/21,J1772
ELEC,ORANGEEV TBMP,211 416,,Hamptonburgh,NY,12549,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.476929,-74.26863,8/8/23,261363,8/8/23 0:55,,,,5/25/23,J1772
ELEC,854ELLICOTT 134 HIGH ST 1,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.90086,-78.863704,8/8/23,181845,8/8/23 0:34,,,,1/27/21,J1772
ELEC,SMITHTOWN CSD STATION 1,100 Central Road,,Smithtown,NY,11787,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.862759,-73.240971,8/8/23,237959,8/8/23 0:51,,,,12/14/22,J1772
ELEC,New York Hilton Midtown - Tesla Destination,1335 Avenue of the Americas,,New York,NY,10019,,212-586-7000  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762234,-73.979036,10/6/22,115011,1/18/23 15:15,P,,,1/26/17,TESLA
ELEC,14 HUDSON 14 HUDSON 1.1,14 Hudson Ave,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.308037,-73.64537,8/8/23,153509,8/8/23 0:26,,,,2/7/20,J1772
ELEC,TOWNHALLSTATION HILLSDALE,2609 NY-23,,Hillsdale,NY,12529,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.179557,-73.526568,8/8/23,162310,8/8/23 0:11,,,,6/12/20,J1772
ELEC,Icon Parking Sutton 53 - Tesla Destination,417 E 53rd St,,New York,NY,10022,,212-644-6312  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.755363,-73.963841,10/6/22,115128,1/18/23 15:15,P,,,1/9/18,J1772 TESLA
ELEC,NATIONAL GRID KOHLS OLEAN,N Barry St,,Olean,NY,14760,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.081885,-78.427994,8/8/23,162237,8/8/23 0:14,,,,6/12/20,J1772
ELEC,PATRON STATION1,15 Lee Ave,,Lindenhurst,NY,11757,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.682617,-73.36706,8/8/23,204760,8/8/23 0:43,,,,1/14/22,J1772
ELEC,FC1225 UNION ST CT4K 1,109 S Union St,,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.151016,-77.599833,8/8/23,221901,8/8/23 0:46,,,,6/23/22,J1772
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,,212-988-9130  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770292,-73.967735,10/6/22,115190,1/18/23 15:15,P,,,12/17/15,TESLA
ELEC,200 Liberty,200 Liberty St,,New York,NY,10006,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,,AMPUP,https://ampup.io/,200-8,40.710179,-74.013169,10/11/22,229902,2/14/23 15:54,P,,,9/15/22,J1772
ELEC,ULSTER COUNTY SUNY ULSTER,491 Cottekill Rd,,Stone Ridge,NY,12484,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851332,-74.130956,8/8/23,123389,8/8/23 0:20,,,,5/29/19,J1772
ELEC,Orienta Beach Club,1054 Walton Ave,,Mamaroneck,NY,10543,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.93594,-73.72539,11/10/22,233083,2/14/23 15:54,P,,,8/2/22,J1772
ELEC,WHEATLAND-CHILI ELEMENTRY1,13 Beckwith Ave,,Scottsville,NY,14546,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.025917,-77.748225,8/8/23,187784,8/8/23 0:30,,,,4/20/21,J1772
ELEC,RESERVE - CLUB RESERVE-CLUB,1 Reserve Blvd,,Yaphank,NY,11980,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 8:00am - 5:00pm; Sun 8:00am - 5:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.849614,-72.897944,8/8/23,154433,8/8/23 0:27,,,,3/12/20,J1772
ELEC,831 3rd Ave,831 3rd Ave,,Brooklyn,NY,11232,,888-356-8911,E,,Public,24 hours daily,,,6,,,FLO,https://flo.ca/,GPS,40.656766,-74.004802,8/8/23,199508,8/8/23 1:13,,,,10/30/21,J1772
ELEC,FAYETTVL LIBRAY ORCHARD 2,288 Orchard St,,Fayetteville,NY,13066,,888-758-4389,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.026069,-76.007024,8/8/23,194158,8/8/23 0:39,,,,8/21/21,J1772
ELEC,Courtyard Marriott - Rye,631 Midland Ave,,Rye,NY,10580,,877-455-3833,E,,Public,24 hours daily,,,,4,,eVgo Network,https://www.evgo.com/,GPS,40.989586,-73.671855,8/7/23,228809,8/7/23 23:57,,,,3/1/14,CHADEMO J1772COMBO
ELEC,HYATT PLACE HOTEL AMHERST 2,5020 Main Street,,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960455,-78.769121,8/8/23,174886,8/8/23 0:25,,,,1/27/21,J1772
ELEC,STATION 4TH FL MOTORGATE 3,680 Main St,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764464,-73.946924,8/8/23,168524,8/8/23 0:34,,,,11/17/20,J1772
ELEC,SIENA COLLEGE MORRELL EVSE1,Friars Dr,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.719936,-73.75081,8/8/23,193846,8/8/23 0:40,,,,8/13/21,J1772
ELEC,James Mitsubishi of Greece,3800 West Ridge Road,,Greece,NY,14626,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,43.21451,-77.728461,6/21/23,253295,6/21/23 0:00,,,,2/3/23,J1772
ELEC,IMPark 353 4th Ave - Tesla Destination,353 4th Ave,,Brooklyn,NY,11215,,212-937-8660  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.673235,-73.986232,10/6/22,122475,1/18/23 15:15,P,,,2/12/19,TESLA
ELEC,Park & Ride (New York State DOT),2870 N Main St Extension,,Jamestown,NY,14701,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.121783,-79.240669,8/8/23,123095,8/8/23 1:07,,,,4/1/19,J1772
ELEC,Town Hall,159 Pantigo Road,,East Hampton,NY,11937,,866-816-7584,E,,Public,,,,6,,,EV Connect,http://evconnect.com/,GPS,40.969547,-72.17207,8/8/23,163947,8/8/23 1:07,,,,6/26/20,J1772
ELEC,Albany Parking Authority - Quackenbush Garage,25 Orange St,,Albany,NY,12207,,866-816-7584,E,,Public,,,,9,,,EV Connect,http://evconnect.com/,GPS,42.65419,-73.747363,8/8/23,185448,8/8/23 1:07,,,,5/20/19,J1772
ELEC,North Creek Heads in Beds,191 Main St,,North Creek,NY,12853,,518-412-2821,E,,Public,10am-10pm daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,1,1,,,Non-Networked,,200-9,43.69475,-73.985344,6/14/22,88498,2/14/23 15:54,P,,,11/15/17,J1772 NEMA520
ELEC,Buffalo State - Cleveland Hall,1300 Elmwood Ave,,Buffalo,NY,14222,,716-878-3041,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.932067,-78.88137,3/7/22,104734,2/14/23 15:54,P,,,2/1/18,J1772
ELEC,STONY BROOK UNV ADMIN GAR-PRES,Admin Garage,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.914787,-73.119613,8/7/23,201581,8/7/23 23:58,,,,11/25/21,J1772
ELEC,Scarsdale Golf Club,1 Club Way,,Hartsdale,NY,10530,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.01102,-73.7989,7/12/22,223245,2/14/23 15:54,P,,,1/6/22,J1772
ELEC,Village of Burdett,4125 State Route 79,,Burdette,NY,14818,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.422401,-76.833884,8/8/23,157946,8/8/23 1:07,,,,5/15/20,J1772
ELEC,SPOT Cowork,600 Fishers Station Dr,,Victor,NY,14564,,585-401-7768,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.008882,-77.44963,9/14/22,226507,2/14/23 15:54,P,,,8/24/22,J1772
ELEC,RRH RIEDMAN CAMPUS,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.202337,-77.574576,8/8/23,173966,8/8/23 0:18,,,,1/27/21,J1772
ELEC,142 E 31st St.,142 E 31st St,,New York,NY,10016,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.74415,-73.98046,7/12/22,223267,2/14/23 15:54,P,,,2/10/22,J1772
ELEC,COLCHESTER EV DOWNSVILLEDINER,15185 NY-30,,Downsville,NY,13755,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.079406,-74.993625,8/8/23,221028,8/8/23 0:16,,,,6/10/22,J1772
ELEC,TOWNOFHALFMOON TH STATION 1,2 Halfmoon Town Plaza,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.854748,-73.726685,8/8/23,241267,8/8/23 0:52,,,,1/6/23,J1772
ELEC,"Westfield Southshore (Bayshore, NY)",1701 Sunrise Hwy,,Bayshore,NY,11706,,833-632-2778,E,,Public,24 hours daily,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,40.73685,-73.24514,8/8/23,212146,8/8/23 1:02,,,,3/22/22,J1772COMBO
ELEC,STPETERHOSPITAL V STATION #6,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654749,-73.802485,8/8/23,212984,8/8/23 0:45,,,,3/27/22,J1772
ELEC,TPWC TPWC 9A,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.713851,-73.935241,8/8/23,227771,8/8/23 0:40,,,,9/17/22,J1772
ELEC,DELAWARE CHARGE DELAWARE APL 1,331 Delaware Ave,,Albany,NY,12209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.643265,-73.778321,8/8/23,192676,8/8/23 0:37,,,,7/9/21,J1772
ELEC,Holiday Inn Express,12740 Rte 9W,,Coxsackie,NY,12192,,732-763-4302,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,4,,,AMPUP,https://ampup.io/,GPS,42.394848,-73.826054,6/12/23,262127,6/12/23 16:56,P,,,3/24/23,J1772
ELEC,854ELLICOTT 134 HIGH ST 3,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900863,-78.86391,8/8/23,169909,8/8/23 0:34,,,,12/4/20,J1772
ELEC,Wegman's Pittsford DCFC,3195 Monroe Ave.,,Rochester,NY,14618,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,2,,Volta,https://voltacharging.com/,GPS,43.105367,-77.543446,8/8/23,225849,8/8/23 1:09,,,,8/5/22,J1772COMBO
ELEC,200 East End Ave,200 East End Ave,,New York,NY,10128,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.77729,-73.94355,7/12/22,223282,2/14/23 15:54,P,,,4/28/22,J1772
ELEC,The Factory Eatery & Spirits,20 Prospect St,,Ballston Spa,NY,12020,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com/,GPS,43.00879,-73.850674,5/3/23,257685,5/3/23 20:36,P,,,3/30/23,J1772
ELEC,PBMC NE CAMPUS 4,1235 Ostrander Ave,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.935954,-72.672384,8/8/23,261059,8/8/23 0:54,,,,5/19/23,J1772
ELEC,VIC AND CAMPUS LOT 13 1.2,7787 NY-30,,Paul Smiths,NY,12970,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.434216,-74.24732,8/8/23,175415,8/8/23 0:28,,,,1/27/21,J1772
ELEC,1029 Madison St,1029 Madison St,,Syracuse,NY,13210,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.045503,-76.131341,8/8/23,252617,8/8/23 1:08,,,,1/28/23,J1772
ELEC,Crosstown Plaza,2330 Watt St,,Schenectady,NY,12304,,877-455-3833,E,,Public,24 hours daily,,,,6,,eVgo Network,https://www.evgo.com/,GPS,42.78412,-73.91824,8/7/23,256135,8/7/23 23:57,,,,3/9/23,CHADEMO J1772COMBO
ELEC,EV Charge Solutions - Headquarters,7464 W Henrietta Rd,,Rush,NY,14543,,585-533-4051,E,,Public,24 hours daily,,,4,,,Non-Networked,,200-9,42.996895,-77.667425,7/12/22,154200,2/14/23 15:54,P,,,5/1/18,J1772
ELEC,CANDLE CANDLEWOOD #2,3605 Vestal Pkwy E,,Vestal,NY,13850,,888-758-4389,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097355,-75.985824,8/8/23,222456,8/8/23 0:25,,,,7/2/22,J1772
ELEC,GM - HUDSON CADILLAC  - Poughkeepsie,2023 South Road,,Poughkeepsie,NY,12601,,866-816-7584,E,,Public,,,,1,1,,EV Connect,http://evconnect.com/,GPS,41.628082,-73.917271,8/8/23,230888,8/8/23 1:07,,,,9/30/22,J1772 J1772COMBO
ELEC,LIVONIA CSD CONNELL 2,40 Spring St,,Livonia,NY,14487,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.81716,-77.668085,8/8/23,236572,8/8/23 0:50,,,,11/24/22,J1772
ELEC,Village Dodge Inc,819 NY-66,,Hudson,NY,12534,,518-828-1585,E,,Public - Call ahead,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.27253,-73.722516,10/11/22,229076,2/14/23 15:54,P,,,9/17/22,J1772
ELEC,The Heathcote Scarsdale,2 Weaver St,,Scarsdale,NY,10583,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.98381,-73.77577,7/12/22,223138,2/14/23 15:54,P,,,12/30/21,J1772
ELEC,Human Services,"323 Owego St,",,Montour Falls,NY,14865,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.340415,-76.840745,8/8/23,168435,8/8/23 1:07,,,,9/1/20,J1772
ELEC,Mavis - 9 Marble Avenue,9 Marble Ave,,Pleasantville,NY,10570,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,41.132845,-73.791931,8/8/23,259963,8/8/23 1:13,,,,4/27/23,J1772
ELEC,Park N Go - E 121 St - Tesla Destination,210 E 121st St,,New York,NY,10035,,347-589-4139  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.800793,-73.9371,10/6/22,169011,1/18/23 15:15,P,,,10/18/19,TESLA
ELEC,Kings County Parking - Tesla Destination,581 Clarkson Ave,,Brooklyn,NY,11203,,718-245-5337  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.65601,-73.940902,10/6/22,114907,1/18/23 15:15,P,,,6/16/17,TESLA
ELEC,Timeless Tavern,202 N 3rd St,,Northville,NY,12134,,518-863-4211,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,43.225924,-74.171125,10/11/22,229068,2/14/23 15:54,P,,,9/19/22,J1772
ELEC,PICOTTE 80 WOLF ROAD 1,80 Wolf Rd,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715393,-73.81351,8/8/23,174639,8/8/23 0:24,,,,1/27/21,J1772
ELEC,Burger King - Medina,11212 Maple Ridge Rd,,Medina,NY,14103,,888-998-2546,E,,Public,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,43.206332,-78.39894,6/21/23,189052,6/21/23 0:01,,,,4/30/21,J1772
